"Vehicle_ID","Vehicle_Type","Road","Speed","Waiting_Time","Traffic_Level","Vehicle_Count","Weather_Condition","Accident_Status","Signal_Delay"
368,"Bike","City Road",57.56,7.66,"Low",41,"Cloudy","No",59.67
369,"Bus","Bridge",65.43,23.22,"Low",119,"Sunny","No",5.63
370,"Car","Rural Road",64.07,13.15,"Medium",22,"Foggy","No",0.67
371,"Bike","Bridge",113.91,2.22,"High",53,"Cloudy","No",40.32
372,"Car","Main Road",53.96,23.63,"High",62,"Sunny","Yes",48.2
373,"Bike","Rural Road",49.02,1.01,"Medium",131,"Sunny","No",7.98
374,"Auto","Bridge",56.19,6.01,"High",108,"Cloudy","No",40.36
375,"Bike","Rural Road",103,14.19,"Medium",27,"Foggy","No",26.19
376,"Bus","Main Road",34.12,16.39,"Low",62,"Sunny","No",14.14
377,"Bus","Bridge",76.53,3.14,"High",177,"Rainy","No",0.39
378,"Bike","Main Road",61.25,4.57,"Medium",200,"Rainy","Yes",29.72
379,"Truck","Street",59.06,11.32,"Medium",134,"Sunny","No",27.93
380,"Auto","Junction",50.48,7.37,"Medium",115,"Rainy","No",49.99
381,"Van","Rural Road",45.97,19.35,"Low",199,"Rainy","No",3.37
382,"Bus","Main Road",114.2,12.66,"Medium",191,"Sunny","No",52.43
383,"Truck","Street",55.68,9.58,"Medium",59,"Cloudy","No",6.25
384,"Truck","City Road",30.57,2.83,"Medium",22,"Rainy","No",7.09
385,"Truck","Expressway",59.13,15.85,"High",29,"Cloudy","No",7.52
386,"Van","City Road",64.12,22.08,"High",93,"Cloudy","No",39.53
387,"Car","Highway",106.23,7.79,"Low",100,"Foggy","No",51.57
388,"Car","Street",70.08,7.81,"Low",47,"Cloudy","No",47.51
389,"Truck","Bridge",41.73,4.95,"Medium",136,"Sunny","No",31.15
390,"Bike","Rural Road",58.07,14.51,"Medium",117,"Rainy","No",14.12
391,"Bike","Rural Road",114.98,12.78,"Low",138,"Rainy","No",49.57
392,"Auto","Junction",39.22,1.51,"Medium",158,"Foggy","No",49.45
393,"Bus","Main Road",63.22,25.49,"Medium",173,"Cloudy","No",41
394,"Bus","Rural Road",74.32,15.46,"High",21,"Sunny","No",12.03
395,"Bike","City Road",45.67,4.92,"High",162,"Foggy","No",19.82
396,"Bus","Rural Road",66.34,28.6,"Medium",101,"Sunny","No",7.65
397,"Car","Expressway",43.95,24.47,"Medium",48,"Foggy","No",56.49
398,"Bike","Expressway",75.06,7.33,"Medium",197,"Cloudy","No",58.89
399,"Truck","Expressway",77.46,9.51,"High",31,"Rainy","No",33.95
400,"Car","Street",102.08,9.33,"High",95,"Sunny","No",13.95
401,"Auto","Street",115.98,3.68,"Medium",67,"Rainy","No",1.26
402,"Truck","Bridge",107.67,23.24,"High",30,"Cloudy","No",45.59
403,"Bike","Junction",61.13,22.38,"Medium",117,"Rainy","No",44.05
404,"Bus","Junction",93.71,19.41,"Medium",60,"Foggy","No",19.52
405,"Auto","Main Road",66.19,23.25,"Medium",20,"Cloudy","No",51.62
406,"Auto","Bridge",89.77,16.5,"Low",79,"Sunny","No",1.07
407,"Bus","City Road",78.12,26.47,"Low",41,"Rainy","No",7
408,"Van","Bridge",65.77,29.25,"High",38,"Sunny","No",30.6
409,"Bus","Junction",72.53,21.98,"Medium",179,"Rainy","No",8.46
410,"Bus","Street",46.53,22.17,"Low",196,"Sunny","No",25.92
411,"Car","Rural Road",42.91,15,"Medium",199,"Cloudy","No",7.3
412,"Truck","City Road",82.68,4.63,"Medium",35,"Cloudy","No",25.34
413,"Van","Expressway",103.85,28.14,"Medium",23,"Foggy","No",38.04
414,"Bike","Main Road",38.97,14.17,"High",171,"Foggy","No",37.97
415,"Truck","City Road",30.93,10.6,"Medium",193,"Sunny","No",24.38
416,"Truck","Main Road",58.56,18.88,"Low",59,"Cloudy","No",54.23
417,"Truck","Junction",36.35,14.52,"Medium",183,"Foggy","No",4.92
418,"Van","Junction",107.4,1.48,"Low",167,"Sunny","No",54.63
419,"Bike","Rural Road",53.89,11.75,"Low",196,"Sunny","No",10.25
420,"Bike","Street",68.19,3.03,"Low",17,"Cloudy","No",8.89
421,"Truck","Street",59.03,23.39,"High",113,"Foggy","No",2.12
422,"Van","Street",48.73,20.47,"Low",131,"Foggy","No",46.81
423,"Van","City Road",105.41,11.26,"Medium",54,"Rainy","No",56.51
424,"Bike","Main Road",47.35,29.24,"Low",56,"Rainy","No",50.49
425,"Bus","Bridge",46.66,22.54,"High",49,"Foggy","No",22.34
426,"Truck","Junction",91.78,6.98,"Medium",56,"Cloudy","No",13.84
427,"Van","City Road",62.93,3.19,"High",200,"Foggy","No",16.63
428,"Bike","Highway",105.17,20.27,"Medium",97,"Rainy","Yes",6.17
429,"Bus","Main Road",56.98,7.32,"Medium",67,"Sunny","No",34.33
430,"Car","Highway",88.37,7.56,"High",87,"Sunny","No",20.97
431,"Van","Main Road",114.56,18.85,"Low",127,"Rainy","Yes",30.83
432,"Truck","Main Road",104.18,27.41,"Medium",167,"Cloudy","No",27.34
433,"Bike","Highway",112.63,17.73,"Low",126,"Rainy","No",34.21
434,"Car","Rural Road",93.69,5.26,"Medium",94,"Foggy","Yes",50.03
435,"Car","City Road",34.49,8.03,"High",11,"Rainy","No",6.87
436,"Bike","Street",65.32,5.11,"Medium",76,"Foggy","No",22
437,"Bike","City Road",86.88,27.62,"High",93,"Rainy","No",29.81
438,"Van","Expressway",66.42,11.31,"High",84,"Cloudy","No",22.11
439,"Auto","Junction",29.73,24.02,"Low",163,"Sunny","No",53.42
440,"Car","Bridge",52.47,20.34,"Low",180,"Foggy","No",4.75
441,"Bike","Main Road",40.35,16.5,"Low",83,"Cloudy","No",16.28
442,"Auto","Junction",113.49,18.28,"Low",129,"Rainy","No",34.26
443,"Van","Junction",48.04,18.87,"Low",17,"Cloudy","No",24.6
444,"Van","Bridge",33.68,28.24,"High",17,"Foggy","No",29.1
445,"Truck","Expressway",39.84,12.44,"Low",70,"Cloudy","No",11.64
446,"Bus","Highway",91.44,21,"Low",175,"Cloudy","No",26.19
447,"Auto","City Road",79.04,26.76,"High",96,"Sunny","No",30.48
448,"Bike","City Road",84.31,17.25,"Low",160,"Sunny","No",1.31
449,"Bike","City Road",57.71,19.69,"Low",191,"Foggy","No",30.84
450,"Van","Junction",56.21,21.56,"Low",183,"Cloudy","No",21.54
451,"Car","Main Road",82.03,1.66,"Low",101,"Sunny","No",21.79
452,"Truck","Main Road",95.77,13.97,"Medium",199,"Sunny","No",27.01
453,"Truck","Main Road",109.06,15.87,"Low",154,"Rainy","Yes",17.41
454,"Truck","Highway",60.22,6.35,"High",194,"Cloudy","Yes",32.84
455,"Van","Street",107.92,14.93,"Low",36,"Sunny","No",53.04
456,"Auto","Highway",93.11,21.68,"Low",66,"Foggy","No",12.17
457,"Bus","Street",21.92,5.48,"Medium",149,"Cloudy","No",28.11
458,"Auto","Expressway",75.14,16.1,"Medium",95,"Sunny","No",21.33
459,"Bus","Street",59.96,11.32,"Low",111,"Sunny","No",42.22
460,"Car","Expressway",69.63,25.65,"Low",175,"Cloudy","Yes",22.66
461,"Van","Bridge",88.31,28.75,"Medium",144,"Sunny","Yes",56.07
462,"Van","Rural Road",83.72,13.2,"High",150,"Sunny","No",57.83
463,"Bike","Bridge",107.8,29.84,"High",197,"Foggy","No",14.34
464,"Van","Highway",100.62,4.07,"Medium",198,"Rainy","Yes",42.24
465,"Van","Main Road",48.42,26,"Low",154,"Cloudy","No",42.98
466,"Van","Highway",73.58,13.47,"High",161,"Rainy","No",22.02
467,"Bus","Rural Road",75.09,10.52,"High",12,"Sunny","No",18.23
468,"Bus","Main Road",40.25,11.45,"High",47,"Cloudy","No",33.82
469,"Truck","City Road",114.87,25.35,"Medium",28,"Sunny","No",11.24
470,"Auto","Junction",35.11,28.45,"Medium",64,"Rainy","No",33.56
471,"Car","City Road",77.89,22.99,"High",20,"Rainy","No",17.47
472,"Truck","City Road",40.72,7.1,"Medium",45,"Foggy","No",52.91
473,"Truck","Junction",116.97,28.86,"Medium",84,"Cloudy","No",33.32
474,"Bus","Highway",95.55,4.68,"High",104,"Sunny","No",30.92
475,"Auto","Rural Road",21.33,8.48,"High",138,"Sunny","No",36.02
476,"Car","Rural Road",85.35,27.91,"High",174,"Rainy","No",32.52
477,"Van","Rural Road",117.9,24.56,"High",65,"Foggy","No",59.45
478,"Bike","Junction",36.18,23.21,"Medium",107,"Rainy","No",28.98
479,"Van","Highway",20.88,29.87,"Medium",27,"Sunny","No",43.67
480,"Bike","Bridge",52.92,23.72,"High",124,"Rainy","No",56.63
481,"Car","Main Road",107.14,1.52,"Medium",130,"Rainy","No",30.78
482,"Truck","City Road",66.11,25.96,"High",71,"Rainy","No",15.12
483,"Bike","Junction",105.62,24.49,"Medium",66,"Sunny","Yes",16.61
484,"Bike","Street",110.2,10.8,"Medium",28,"Sunny","Yes",48.56
485,"Car","Highway",55.2,27.3,"High",163,"Rainy","No",21.88
486,"Auto","Expressway",116.96,5.43,"High",94,"Cloudy","No",50.43
487,"Truck","Street",57.03,20.94,"Medium",160,"Foggy","No",2.66
488,"Bike","Highway",113.9,15.71,"Medium",10,"Sunny","No",50.79
489,"Bus","Expressway",83.89,21.8,"High",10,"Foggy","No",36.74
490,"Van","Junction",85.05,4.07,"High",186,"Sunny","No",14.94
491,"Van","Rural Road",76.75,7.53,"Medium",114,"Rainy","No",45.02
492,"Truck","Street",112.07,7.49,"Low",129,"Sunny","No",51.91
493,"Bus","Main Road",79.45,7.7,"Medium",137,"Rainy","No",48.9
494,"Truck","City Road",42.62,5.03,"Low",182,"Rainy","No",28.93
495,"Truck","Highway",110.56,5.43,"Medium",54,"Sunny","Yes",18.12
496,"Car","Junction",114.73,26.55,"Medium",133,"Foggy","No",29.41
497,"Auto","Street",79.07,2.24,"Medium",30,"Sunny","No",25.88
498,"Van","Main Road",64.47,29.26,"Low",123,"Rainy","No",24.78
499,"Bike","Junction",21.95,20.36,"High",24,"Cloudy","Yes",10.68
500,"Bike","Junction",36.27,24.03,"Low",11,"Foggy","No",52.37
501,"Auto","Highway",86.14,16.78,"Low",85,"Cloudy","No",47.31
502,"Truck","Expressway",21.41,2.09,"High",49,"Foggy","No",9.92
503,"Bus","City Road",57.34,15.16,"High",177,"Foggy","No",5.85
504,"Bike","Junction",97.46,6.76,"High",100,"Sunny","No",17.93
505,"Van","Main Road",100.04,17.31,"Medium",119,"Cloudy","No",32.51
506,"Auto","Bridge",30.23,26.5,"High",56,"Cloudy","No",52.94
507,"Bus","Highway",39.08,10.85,"High",166,"Rainy","No",11.62
508,"Truck","Street",48.08,4.82,"Low",113,"Cloudy","No",27.14
509,"Truck","Junction",60.11,28.89,"High",49,"Rainy","No",18.99
510,"Van","Rural Road",74.5,6.54,"Medium",78,"Cloudy","No",29.94
511,"Car","Rural Road",26.2,19.55,"High",162,"Foggy","No",44.65
512,"Van","Street",94.75,18.92,"Medium",118,"Foggy","No",35.35
513,"Truck","Bridge",26.9,15.26,"Low",43,"Rainy","No",15.77
514,"Bus","Main Road",96.97,28.67,"High",130,"Cloudy","No",16.73
515,"Truck","Street",24.05,5.19,"Low",96,"Rainy","No",15.18
516,"Truck","Bridge",54.39,2.47,"High",197,"Cloudy","No",36.75
517,"Car","Rural Road",70.97,5.73,"Medium",55,"Cloudy","No",18.55
518,"Van","Junction",63.68,27.72,"High",172,"Cloudy","No",59.66
519,"Bus","Rural Road",20.31,7.58,"Low",192,"Sunny","Yes",28.17
520,"Bus","Rural Road",46.98,14.98,"High",20,"Rainy","No",40.96
521,"Bus","Bridge",109.52,20.74,"High",68,"Sunny","No",43.13
522,"Bike","Main Road",81.55,17.25,"High",158,"Cloudy","Yes",13.4
523,"Van","Highway",45.76,24.79,"Low",68,"Rainy","No",45.33
524,"Car","Main Road",74.91,27.41,"Medium",130,"Foggy","No",47.54
525,"Auto","Junction",70.59,9.29,"Medium",24,"Cloudy","No",51.03
526,"Auto","City Road",97.94,23.14,"Medium",157,"Rainy","Yes",3.09
527,"Truck","Street",108.46,6.81,"Low",186,"Foggy","No",35.73
528,"Van","Junction",40.11,8.56,"High",62,"Sunny","No",21.26
529,"Truck","Rural Road",81.84,7.74,"Low",48,"Cloudy","No",46.09
530,"Van","Rural Road",26.66,8.71,"Low",111,"Rainy","No",9.03
531,"Auto","Bridge",86.34,5.04,"High",77,"Sunny","No",48.42
532,"Car","Bridge",115.75,29.23,"High",18,"Sunny","No",49.04
533,"Bike","Street",46.22,16.77,"Low",53,"Sunny","No",6.14
534,"Bus","Junction",27.71,3.83,"Low",26,"Foggy","No",1.74
535,"Auto","Junction",29.78,26.8,"Medium",80,"Cloudy","Yes",15.15
536,"Van","Bridge",67.13,16.85,"Medium",101,"Sunny","No",23.55
537,"Bike","Highway",93.94,1.13,"Medium",92,"Rainy","No",7.37
538,"Van","City Road",26.79,23.81,"High",84,"Sunny","Yes",13.55
539,"Auto","Expressway",61.96,14.59,"Low",105,"Sunny","No",26.34
540,"Car","City Road",79.35,10.55,"High",164,"Cloudy","No",59.47
541,"Bus","Highway",70,27.25,"High",162,"Cloudy","No",27.33
542,"Truck","City Road",56.79,12.41,"High",129,"Cloudy","No",11.8
543,"Car","Junction",40.48,7.24,"Medium",57,"Cloudy","No",18.49
544,"Car","City Road",30.44,7.94,"Low",102,"Rainy","No",40.14
545,"Truck","Rural Road",48.89,14.25,"Low",163,"Sunny","No",8.24
546,"Bus","Street",30.44,24.62,"High",110,"Rainy","No",34.16
547,"Bike","Street",21.1,23.81,"High",75,"Sunny","No",3.54
548,"Auto","City Road",46.28,16.37,"Low",29,"Foggy","No",5.21
549,"Truck","Street",24.92,19.64,"Low",101,"Cloudy","No",7.27
550,"Bike","Junction",77.87,12.73,"Low",22,"Cloudy","No",1.35
551,"Auto","Street",25.81,19.25,"Medium",15,"Cloudy","No",30.08
552,"Truck","Expressway",59.79,8.63,"High",70,"Sunny","No",29.44
553,"Car","Street",62.85,1.32,"High",142,"Rainy","No",55.68
554,"Van","City Road",37.5,27.1,"High",120,"Sunny","No",44.03
555,"Auto","Bridge",34.31,10.87,"High",193,"Foggy","Yes",47.48
556,"Bus","City Road",64.95,20.7,"Medium",104,"Rainy","No",26.15
557,"Bike","Highway",85.14,13.33,"Low",152,"Rainy","No",52.53
558,"Bus","Expressway",36.84,1.21,"Medium",34,"Foggy","No",7.54
559,"Car","Highway",71.41,25.81,"High",21,"Cloudy","No",2.96
560,"Auto","Main Road",43.3,26.96,"Medium",101,"Foggy","No",31.24
561,"Van","Rural Road",50.91,19.13,"Medium",150,"Rainy","No",25.35
562,"Bus","Junction",25.78,13.01,"Low",89,"Rainy","No",57.88
563,"Auto","Main Road",25.42,23.5,"Low",72,"Sunny","No",40.05
564,"Van","Main Road",51.56,12.66,"Low",126,"Rainy","No",59.95
565,"Car","Bridge",45.11,24.31,"Medium",56,"Rainy","No",37.37
566,"Car","Expressway",33.75,3.84,"Low",25,"Cloudy","No",37.36
567,"Van","Highway",101.4,3.13,"High",91,"Foggy","No",14.02
568,"Bus","City Road",91.05,19.92,"Medium",33,"Sunny","Yes",9.12
569,"Van","Main Road",88.32,21.47,"High",36,"Foggy","No",6.54
570,"Bike","Junction",118.41,11.58,"Low",32,"Cloudy","No",44.06
571,"Bus","Junction",57.76,21.13,"Medium",197,"Foggy","No",48.08
572,"Car","Highway",101.58,13.94,"Medium",182,"Foggy","No",2.5
573,"Car","Bridge",21.24,3.86,"High",195,"Rainy","No",50.52
574,"Car","Junction",53.3,29.92,"Low",197,"Sunny","No",24.45
575,"Bike","City Road",51.34,1.53,"Low",133,"Foggy","No",1.08
576,"Car","Expressway",97.54,19.11,"High",196,"Cloudy","No",52.02
577,"Truck","Main Road",20.17,18.3,"High",57,"Rainy","No",32.03
578,"Bus","Expressway",97.3,26.8,"Low",175,"Sunny","No",52.72
579,"Car","Junction",116.2,20.61,"Low",179,"Foggy","No",7.71
580,"Car","Rural Road",103.98,5.69,"High",25,"Rainy","No",13.93
581,"Auto","Highway",71.34,8.09,"High",11,"Foggy","No",53.73
582,"Auto","Junction",113.56,28.36,"Medium",78,"Cloudy","No",46.57
583,"Bike","Street",109.64,25.57,"Medium",154,"Sunny","No",44.65
584,"Van","Main Road",53.28,25.84,"Medium",83,"Cloudy","Yes",48.49
585,"Bike","Expressway",63.09,3.48,"High",75,"Sunny","No",16.96
586,"Bike","Junction",92.82,3.6,"High",100,"Rainy","No",46.58
587,"Auto","Bridge",118.1,29.23,"High",40,"Sunny","Yes",51.94
588,"Bike","Rural Road",73.93,29.35,"High",197,"Rainy","No",3.38
589,"Car","Bridge",38.44,22.19,"Low",146,"Foggy","No",55.2
590,"Truck","City Road",27.82,16.76,"High",141,"Cloudy","No",31.62
591,"Auto","Expressway",99.9,28.03,"Low",76,"Rainy","No",29.39
592,"Bike","Expressway",60.81,29.77,"High",127,"Sunny","No",58.33
593,"Bus","Junction",69.56,23.99,"Medium",139,"Rainy","No",52.74
594,"Van","Expressway",73.72,4.35,"Medium",111,"Foggy","No",34.42
595,"Car","Expressway",96.64,19.41,"Low",195,"Foggy","No",28.24
596,"Bike","Expressway",39.94,8.21,"Low",171,"Rainy","Yes",9.41
597,"Car","City Road",29.25,19.93,"Medium",165,"Foggy","No",39.62
598,"Truck","City Road",102.18,14.37,"Low",15,"Foggy","No",16.83
599,"Car","Rural Road",118.74,27.12,"Medium",173,"Cloudy","No",9.83
600,"Truck","Expressway",104.01,20.96,"Medium",103,"Sunny","Yes",40.89
601,"Truck","Bridge",81.88,26.16,"Low",112,"Foggy","No",20.63
602,"Bus","City Road",114.32,14.28,"High",88,"Rainy","No",9.98
603,"Truck","Expressway",50.97,18.38,"Low",55,"Cloudy","No",24.95
604,"Van","Bridge",118.23,10.26,"Low",195,"Rainy","No",21.44
605,"Bike","Junction",31.78,29.42,"Low",106,"Rainy","No",22.4
606,"Bus","Highway",60.71,19.44,"High",26,"Foggy","No",44.04
607,"Car","Main Road",26.36,5.24,"Medium",46,"Sunny","No",54.68
608,"Auto","Street",69.77,25,"High",28,"Foggy","No",23.48
609,"Truck","Highway",23.47,3.79,"Medium",38,"Rainy","No",18.49
610,"Bike","Junction",94.32,22.99,"Medium",77,"Cloudy","No",59.73
611,"Auto","Main Road",24.29,29.8,"Medium",54,"Rainy","No",47.07
612,"Van","Main Road",43.28,5.93,"Low",96,"Foggy","No",43.5
613,"Auto","Bridge",71.58,7.2,"Low",164,"Rainy","Yes",46.2
614,"Van","Main Road",115.56,29.77,"Medium",196,"Rainy","No",25.21
615,"Bike","Bridge",106.9,28.38,"Low",198,"Cloudy","Yes",10.26
616,"Van","Street",65.37,7.01,"Medium",20,"Sunny","No",50.03
617,"Car","Junction",83.83,24.04,"High",142,"Foggy","No",19.92
618,"Car","Expressway",72.81,22.85,"Low",83,"Cloudy","No",54.92
619,"Bike","Main Road",22.67,10.68,"Low",189,"Cloudy","No",17.71
620,"Van","Expressway",43.39,8.35,"High",176,"Foggy","No",32.45
621,"Truck","Main Road",73.42,15.67,"Medium",62,"Rainy","No",47.51
622,"Auto","Bridge",111.88,19.92,"Medium",139,"Foggy","No",57.92
623,"Bus","Street",113.32,10.97,"Medium",188,"Rainy","No",20.32
624,"Car","Expressway",57.41,7.43,"Low",75,"Sunny","No",1.75
625,"Bike","Highway",104.49,16.64,"Low",91,"Rainy","No",14.01
626,"Bike","Main Road",74.67,21.7,"High",127,"Foggy","No",2.23
627,"Van","Highway",116.74,9.99,"High",149,"Cloudy","No",21.85
628,"Bike","Highway",86.29,21.81,"Medium",60,"Sunny","No",30.05
629,"Truck","City Road",86.26,5.1,"Medium",161,"Rainy","No",56.7
630,"Bus","Highway",115.03,21.96,"Low",158,"Sunny","No",55.88
631,"Bus","City Road",20.05,22.87,"Medium",148,"Foggy","No",19.96
632,"Truck","Expressway",110.5,20.36,"Medium",22,"Sunny","No",41.76
633,"Auto","City Road",93.97,12.15,"Medium",160,"Foggy","No",49.02
634,"Van","Street",101.65,8.16,"High",11,"Rainy","No",58.48
635,"Bike","Highway",78.44,13.36,"Medium",21,"Rainy","No",18.22
636,"Truck","Bridge",55.52,23.57,"Low",46,"Foggy","No",31.66
637,"Truck","Junction",24.29,11.54,"Medium",13,"Foggy","No",25.67
638,"Car","City Road",80.25,8.92,"Low",95,"Rainy","No",27.95
639,"Auto","Main Road",64.77,19.43,"Low",60,"Foggy","No",5.82
640,"Auto","Street",111.64,15.39,"High",188,"Sunny","No",7.52
641,"Car","Bridge",45.08,5.74,"Medium",64,"Cloudy","Yes",56.62
642,"Car","City Road",79.21,7.05,"Medium",191,"Cloudy","No",36.17
643,"Car","Street",52.87,19.27,"Medium",143,"Rainy","No",6.43
644,"Auto","City Road",51.94,20.67,"Low",53,"Rainy","No",37.74
645,"Auto","Main Road",88.13,9.76,"Medium",186,"Foggy","Yes",53.72
646,"Bike","Highway",114.54,15.36,"High",116,"Foggy","No",8.56
647,"Bus","City Road",47.7,12.9,"Low",164,"Rainy","No",28.59
648,"Van","Rural Road",97.85,9.73,"Medium",174,"Sunny","No",29.33
649,"Bus","City Road",45.72,10.01,"Medium",65,"Cloudy","Yes",23.84
650,"Bike","City Road",104.38,28.5,"Low",92,"Sunny","No",3.97
651,"Bus","Junction",27.26,16.18,"Medium",57,"Sunny","No",27.4
652,"Van","Rural Road",91.33,15.88,"Medium",14,"Sunny","No",58.08
653,"Car","Highway",76.84,20.43,"Low",14,"Rainy","No",33.34
654,"Truck","Expressway",33.7,5.09,"Medium",107,"Foggy","No",46.73
655,"Auto","City Road",90.92,6.63,"Low",120,"Cloudy","No",19.03
656,"Truck","Rural Road",62.42,15.07,"High",83,"Sunny","No",43.34
657,"Car","Rural Road",91.62,9.24,"High",124,"Sunny","No",30.13
658,"Bus","Junction",65.63,13.17,"High",105,"Cloudy","No",45.4
659,"Bike","City Road",108.28,14.01,"High",70,"Cloudy","No",48.09
660,"Bike","Street",117.28,4.58,"Medium",158,"Cloudy","No",40.39
661,"Car","Main Road",20.9,2.6,"Medium",157,"Cloudy","No",15.19
662,"Auto","Bridge",59.09,6.3,"High",162,"Rainy","No",59.65
663,"Car","Expressway",71.33,14.11,"Medium",140,"Sunny","No",48.54
664,"Bike","Main Road",45.63,3.63,"High",18,"Sunny","No",40.42
665,"Truck","Rural Road",29.11,28.57,"High",47,"Rainy","Yes",58.98
666,"Bike","Main Road",28.45,21.36,"Low",177,"Foggy","No",14.28
667,"Auto","Rural Road",92.87,11.4,"High",56,"Foggy","No",9.97
668,"Auto","Highway",42.78,6.86,"High",14,"Cloudy","No",8.46
669,"Van","Expressway",73.19,15.05,"Low",16,"Cloudy","No",42.8
670,"Bike","Expressway",71.47,26.94,"Medium",192,"Foggy","Yes",33.19
671,"Truck","Highway",34.26,4.93,"High",49,"Cloudy","No",6.35
672,"Truck","City Road",49.55,9.86,"Medium",72,"Sunny","No",44.33
673,"Bus","Rural Road",55.29,11.72,"High",103,"Rainy","No",28.27
674,"Auto","Main Road",113.93,2.5,"Low",60,"Rainy","No",51.4
675,"Auto","Rural Road",111.97,21.23,"Low",23,"Rainy","No",41.03
676,"Car","Bridge",50.04,12.63,"High",64,"Cloudy","No",47.64
677,"Truck","Main Road",49.41,23.74,"High",43,"Cloudy","Yes",11.16
678,"Bus","Bridge",44.33,7.13,"Medium",135,"Foggy","No",29.47
679,"Truck","Main Road",24.23,17.33,"High",73,"Rainy","No",1.98
680,"Bike","Bridge",35.48,15.46,"High",27,"Sunny","No",15.67
681,"Bus","City Road",106.2,12.82,"Low",37,"Foggy","No",19.26
682,"Auto","Expressway",101.04,6.68,"Medium",186,"Rainy","No",34.44
683,"Truck","Expressway",107.9,4.47,"High",193,"Foggy","No",2.23
684,"Truck","Rural Road",102.97,20.95,"Low",75,"Cloudy","Yes",4.23
685,"Bus","Bridge",47.19,15.35,"Low",111,"Sunny","No",2.77
686,"Bus","Junction",28.24,22.54,"High",45,"Cloudy","Yes",5.28
687,"Bike","Street",115.09,19.03,"Medium",10,"Foggy","Yes",25.19
688,"Bus","Street",30.09,15.26,"Medium",145,"Foggy","No",44.05
689,"Van","Rural Road",63.4,11.22,"Medium",189,"Rainy","No",8.83
690,"Car","Rural Road",102.05,25.16,"High",87,"Cloudy","No",6.15
691,"Bike","Highway",30.13,25.02,"Medium",181,"Sunny","No",16.99
692,"Car","Expressway",115.97,19.35,"Medium",180,"Sunny","No",31.99
693,"Auto","Rural Road",57.98,18.14,"Low",130,"Rainy","No",38.34
694,"Bus","City Road",41.13,4.64,"Low",131,"Foggy","No",30.38
695,"Auto","Bridge",80.04,5.93,"High",199,"Foggy","No",46
696,"Bus","Highway",24.91,23.38,"Medium",142,"Foggy","No",17.61
697,"Bus","Street",91.31,11.37,"Low",187,"Cloudy","Yes",45.84
698,"Truck","Junction",74.97,21.67,"Low",35,"Foggy","No",47.58
